s	Lv	Rv	Ld	Rd
13203	6.20000004768372E-4	9.80000019073486E-4	-4.69999998807907E-4	-1.59999996423721E-4
13203.25	5.60000002384186E-4	8.29999983310699E-4	-4.39999997615814E-4	5.99999986588955E-5
13203.5	5E-4	6.00000023841858E-4	-3.70000004768372E-4	2.39999994635582E-4
13203.75	4.30000007152557E-4	3.60000014305115E-4	-3.19999992847443E-4	2.8999999165535E-4
13204	3.89999985694885E-4	2.00000002980232E-4	-4.30000007152557E-4	2.00000002980232E-4
13204.25	3.10000002384186E-4	1.00000001490116E-4	-5.60000002384186E-4	9.00000035762787E-5
13204.5	2.59999990463257E-4	5.00000007450581E-5	-7.09999978542328E-4	1.09999999403954E-4
13204.75	2.00000002980232E-4	-9.9999997764826E-6	-7.79999971389771E-4	1.50000005960464E-4
13205	1.59999996423721E-4	1.99999995529652E-5	-7.90000021457672E-4	2.19999998807907E-4
13205.25	1.59999996423721E-4	5.99999986588955E-5	-6.29999995231628E-4	2.09999993443489E-4
13205.5	1.09999999403954E-4	9.9999997764826E-6	-3.89999985694885E-4	2.70000010728836E-4
13205.75	1.00000001490116E-4	-9.00000035762787E-5	-1.99999995529652E-5	2.30000004172325E-4
13206	5.00000007450581E-5	-2.00000002980232E-4	2.70000010728836E-4	2.5E-4
13206.25	2.99999993294477E-5	-3.49999994039536E-4	5.19999980926514E-4	2.39999994635582E-4
13206.5	9.9999997764826E-6	-4.79999989271164E-4	7.09999978542328E-4	2.00000002980232E-4
13206.75	-9.9999997764826E-6	-5.89999973773956E-4	8.00000011920929E-4	1.19999997317791E-4
13207	9.9999997764826E-6	-6.00000023841858E-4	8.70000004768372E-4	-9.9999997764826E-6
13207.25	9.9999997764826E-6	-5.89999973773956E-4	8.19999992847443E-4	9.9999997764826E-6
13207.5	1.00000001490116E-4	-5.89999973773956E-4	7.40000009536743E-4	9.9999997764826E-6
13207.75	1.50000005960464E-4	-5.40000021457672E-4	6.00000023841858E-4	1.09999999403954E-4
13208	2.09999993443489E-4	-4.69999998807907E-4	5.50000011920929E-4	1.59999996423721E-4
13208.25	2.09999993443489E-4	-4.6000000834465E-4	5.69999992847443E-4	3.49999994039536E-4
13208.5	2.00000002980232E-4	-5E-4	6.80000007152557E-4	4.69999998807907E-4
13208.75	1.80000007152557E-4	-5.09999990463257E-4	8.79999995231628E-4	6.70000016689301E-4
13209	1.50000005960464E-4	-5.50000011920929E-4	0.0010900000333786	8.19999992847443E-4
13209.25	7.99999982118607E-5	-6.20000004768372E-4	0.00135000002384186	8.79999995231628E-4
13209.5	-1.99999995529652E-5	-6.99999988079071E-4	0.00150999999046326	8.60000014305115E-4
13209.75	-1.19999997317791E-4	-7.40000009536743E-4	0.00171000003814697	7.5E-4
13210	-1.70000001788139E-4	-7.09999978542328E-4	0.00187000000476837	7.79999971389771E-4
13210.25	-1.89999997615814E-4	-7.20000028610229E-4	0.00199000000953674	7.79999971389771E-4
13210.5	-2.19999998807907E-4	-6.29999995231628E-4	0.00201999998092651	8.10000002384186E-4
13210.75	-2.39999994635582E-4	-5.29999971389771E-4	0.00192999994754791	8.29999983310699E-4
13211	-2.59999990463257E-4	-5E-4	0.00178999996185303	8.70000004768372E-4
13211.25	-2.8999999165535E-4	-5.29999971389771E-4	0.0016599999666214	9.30000007152557E-4
13211.5	-3.60000014305115E-4	-5.69999992847443E-4	0.00151999998092651	9.80000019073486E-4
13211.75	-4.09999996423721E-4	-6.00000023841858E-4	0.0014099999666214	0.00102999997138977
13212	-4.79999989271164E-4	-6.70000016689301E-4	0.00123000001907349	0.00104999995231628
13212.25	-5.60000002384186E-4	-7.09999978542328E-4	0.00102999997138977	0.00102999997138977
13212.5	-6.29999995231628E-4	-7.5E-4	8.70000004768372E-4	9.39999997615814E-4
13212.75	-6.60000026226044E-4	-7.79999971389771E-4	8.00000011920929E-4	8.60000014305115E-4
13213	-6.20000004768372E-4	-8.29999983310699E-4	8.00000011920929E-4	8.19999992847443E-4
13213.25	-6.00000023841858E-4	-8.79999995231628E-4	8.19999992847443E-4	7.69999980926514E-4
13213.5	-5E-4	-9.20000016689301E-4	8.79999995231628E-4	7.20000028610229E-4
13213.75	-4.49999988079071E-4	-0.001	8.60000014305115E-4	6.20000004768372E-4
13214	-3.79999995231628E-4	-0.00101999998092651	8.10000002384186E-4	5.79999983310699E-4
13214.25	-4.00000005960464E-4	-0.0010900000333786	8.10000002384186E-4	5.79999983310699E-4
13214.5	-4.00000005960464E-4	-0.00111000001430511	9.20000016689301E-4	5.60000002384186E-4
13214.75	-4.30000007152557E-4	-0.00112000000476837	0.00101999998092651	4.30000007152557E-4
13215	-4.69999998807907E-4	-0.00112999999523163	9.59999978542328E-4	3.00000011920929E-4
13215.25	-4.90000009536743E-4	-0.00111000001430511	8.99999976158142E-4	2.70000010728836E-4
13215.5	-5.29999971389771E-4	-0.00103999996185303	8.29999983310699E-4	4.39999997615814E-4
13215.75	-5.40000021457672E-4	-9.10000026226044E-4	8.39999973773956E-4	5.79999983310699E-4
13216	-5.60000002384186E-4	-8.10000002384186E-4	8.10000002384186E-4	6.89999997615814E-4
13216.25	-6.00000023841858E-4	-8.10000002384186E-4	7.5E-4	6.99999988079071E-4
13216.5	-6.49999976158142E-4	-8.39999973773956E-4	7.20000028610229E-4	6.70000016689301E-4
13216.75	-7.40000009536743E-4	-9.30000007152557E-4	7.79999971389771E-4	6.89999997615814E-4
13217	-8.10000002384186E-4	-0.00100999999046326	9.39999997615814E-4	7.40000009536743E-4
13217.25	-9.10000026226044E-4	-0.00110000002384186	0.00105999994277954	7.5E-4
13217.5	-9.90000009536743E-4	-0.00117999994754791	9.90000009536743E-4	6.29999995231628E-4
13217.75	-0.00107000005245209	-0.00125999999046326	8.60000014305115E-4	4.90000009536743E-4
13218	-0.00110000002384186	-0.00130999994277954	7.69999980926514E-4	4.30000007152557E-4
13218.25	-0.00110000002384186	-0.00136000001430511	7.20000028610229E-4	4.90000009536743E-4
13218.5	-0.00110000002384186	-0.00136000001430511	6.60000026226044E-4	5E-4
13218.75	-0.00108000004291534	-0.00137000000476837	5.50000011920929E-4	4.69999998807907E-4
13219	-0.00104999995231628	-0.00144000005722046	3.70000004768372E-4	3.40000003576279E-4
13219.25	-0.00105999994277954	-0.00153999996185303	2.09999993443489E-4	2.80000001192093E-4
13219.5	-0.00108000004291534	-0.00152999997138977	7.99999982118607E-5	2.5E-4
13219.75	-0.00111000001430511	-0.00152999997138977	0	3.19999992847443E-4
13220	-0.00110000002384186	-0.00144000005722046	-7.00000002980232E-5	2.59999990463257E-4
13220.25	-0.00112000000476837	-0.00132000005245209	-2.39999994635582E-4	2.09999993443489E-4
13220.5	-0.00113999998569489	-0.00114999997615814	-4.00000005960464E-4	1.09999999403954E-4
13220.75	-0.00112999999523163	-9.20000016689301E-4	-5E-4	1.09999999403954E-4
13221	-0.00108000004291534	-7.40000009536743E-4	-4.6000000834465E-4	1.89999997615814E-4
13221.25	-0.00101999998092651	-4.69999998807907E-4	-2.70000010728836E-4	2.70000010728836E-4
13221.5	-9.49999988079071E-4	-2.39999994635582E-4	-7.99999982118607E-5	3.30000013113022E-4
13221.75	-8.99999976158142E-4	-9.00000035762787E-5	1.59999996423721E-4	3.19999992847443E-4
13222	-8.60000014305115E-4	-5.99999986588955E-5	3.40000003576279E-4	3.19999992847443E-4
13222.25	-8.50000023841858E-4	-1.19999997317791E-4	4.69999998807907E-4	3.60000014305115E-4
13222.5	-8.19999992847443E-4	-2.30000004172325E-4	4.6000000834465E-4	3.79999995231628E-4
13222.75	-8.10000002384186E-4	-4.09999996423721E-4	3.49999994039536E-4	3.00000011920929E-4
13223	-8.10000002384186E-4	-5.29999971389771E-4	7.99999982118607E-5	1.50000005960464E-4
13223.25	-8.19999992847443E-4	-5.89999973773956E-4	-1.80000007152557E-4	-9.9999997764826E-6
13223.5	-8.39999973773956E-4	-5.79999983310699E-4	-4.6000000834465E-4	-1.00000001490116E-4
13223.75	-8.00000011920929E-4	-6.00000023841858E-4	-6.80000007152557E-4	-1.19999997317791E-4
13224	-8.00000011920929E-4	-5.60000002384186E-4	-8.50000023841858E-4	-9.00000035762787E-5
13224.25	-7.20000028610229E-4	-5E-4	-9.70000028610229E-4	-9.9999997764826E-6
13224.5	-6.70000016689301E-4	-4.49999988079071E-4	-0.0010900000333786	1.09999999403954E-4
13224.75	-5.79999983310699E-4	-4.39999997615814E-4	-0.00120000004768372	1.89999997615814E-4
13225	-4.79999989271164E-4	-4.39999997615814E-4	-0.00128999996185303	3.49999994039536E-4
13225.25	-4.19999986886978E-4	-3.89999985694885E-4	-0.00136000001430511	4.79999989271164E-4
13225.5	-3.60000014305115E-4	-3.19999992847443E-4	-0.00148000001907349	5.19999980926514E-4
13225.75	-4.49999988079071E-4	-2.19999998807907E-4	-0.00171000003814697	4.69999998807907E-4
13226	-4.90000009536743E-4	-9.00000035762787E-5	-0.00178999996185303	3.89999985694885E-4
13226.25	-5.19999980926514E-4	9.00000035762787E-5	-0.00182000005245209	4.30000007152557E-4
13226.5	-5E-4	2.59999990463257E-4	-0.00173000001907349	4.6000000834465E-4
13226.75	-5E-4	4.30000007152557E-4	-0.0015900000333786	5.19999980926514E-4
13227	-4.90000009536743E-4	4.90000009536743E-4	-0.00142999994754791	5.60000002384186E-4
13227.25	-5.29999971389771E-4	5E-4	-0.00126999998092651	6.10000014305115E-4
13227.5	-6.00000023841858E-4	4.19999986886978E-4	-0.0010900000333786	6.60000026226044E-4
13227.75	-6.99999988079071E-4	3.40000003576279E-4	-8.60000014305115E-4	7.30000019073486E-4
13228	-8.00000011920929E-4	2.80000001192093E-4	-7.09999978542328E-4	7.79999971389771E-4
13228.25	-9.59999978542328E-4	1.59999996423721E-4	-6.70000016689301E-4	7.90000021457672E-4
13228.5	-0.00119000005722046	5.00000007450581E-5	-7.40000009536743E-4	8.19999992847443E-4
13228.75	-0.00137999999523163	-1.19999997317791E-4	-7.40000009536743E-4	8.10000002384186E-4
13229	-0.00154999995231628	-2.19999998807907E-4	-6.60000026226044E-4	8.39999973773956E-4
13229.25	-0.00167999994754791	-3.49999994039536E-4	-3.70000004768372E-4	8.50000023841858E-4
13229.5	-0.00182000005245209	-4.90000009536743E-4	0	8.29999983310699E-4
13229.75	-0.00189999997615814	-6.70000016689301E-4	3.49999994039536E-4	6.60000026226044E-4
13230	-0.00195000004768372	-8.79999995231628E-4	6.10000014305115E-4	4.30000007152557E-4
13230.25	-0.00197000002861023	-0.00104999995231628	8.29999983310699E-4	1.70000001788139E-4
13230.5	-0.002	-0.00129999995231628	0.001	1.99999995529652E-5
13230.75	-0.00200999999046326	-0.00148000001907349	0.00111000001430511	-1.19999997317791E-4
13231	-0.00202999997138977	-0.00162999999523163	0.00104999995231628	-3.49999994039536E-4
13231.25	-0.00208999991416931	-0.00173000001907349	8.79999995231628E-4	-5.19999980926514E-4
13231.5	-0.00211999988555908	-0.00180999994277954	6.80000007152557E-4	-6.20000004768372E-4
13231.75	-0.00213000011444092	-0.00187999999523163	4.90000009536743E-4	-4.79999989271164E-4
13232	-0.00211999988555908	-0.00187999999523163	4.09999996423721E-4	-3.40000003576279E-4
13232.25	-0.00208999991416931	-0.00189999997615814	4.19999986886978E-4	-2.09999993443489E-4
13232.5	-0.0020699999332428	-0.00198000001907349	4.49999988079071E-4	-1.09999999403954E-4
13232.75	-0.00201999998092651	-0.00208999991416931	4.49999988079071E-4	-7.00000002980232E-5
13233	-0.00201999998092651	-0.00215000009536743	4.49999988079071E-4	9.9999997764826E-6
13233.25	-0.00198000001907349	-0.00222000002861023	4.49999988079071E-4	9.00000035762787E-5
13233.5	-0.00195000004768372	-0.00227999997138977	4.00000005960464E-4	5.99999986588955E-5
13233.75	-0.00187999999523163	-0.00227999997138977	1.70000001788139E-4	-1.09999999403954E-4
13234	-0.00179999995231628	-0.00222000002861023	-5.99999986588955E-5	-3.00000011920929E-4
13234.25	-0.00172000002861023	-0.00214000010490417	-2.80000001192093E-4	-4.79999989271164E-4
13234.5	-0.00160000002384186	-0.00205999994277954	-3.30000013113022E-4	-5E-4
13234.75	-0.00151999998092651	-0.00188999998569489	-2.8999999165535E-4	-6.10000014305115E-4
13235	-0.00138999998569489	-0.00166999995708466	-2.19999998807907E-4	-6.60000026226044E-4
13235.25	-0.00133000004291534	-0.0015	-1.70000001788139E-4	-7.20000028610229E-4
13235.5	-0.00126999998092651	-0.00136000001430511	-1.59999996423721E-4	-6.70000016689301E-4
13235.75	-0.00122000002861023	-0.00119000005722046	-3.99999991059303E-5	-4.79999989271164E-4
13236	-0.00119000005722046	-0.00107000005245209	3.99999991059303E-5	-2.70000010728836E-4
13236.25	-0.00119000005722046	-0.00103999996185303	1.80000007152557E-4	-2.00000002980232E-4
13236.5	-0.00125999999046326	-0.00101999998092651	2.09999993443489E-4	-2.80000001192093E-4
13236.75	-0.00133000004291534	-9.90000009536743E-4	2.80000001192093E-4	-4.30000007152557E-4
13237	-0.00141999995708466	-9.20000016689301E-4	3.19999992847443E-4	-4.30000007152557E-4
13237.25	-0.00145000004768372	-9.10000026226044E-4	4.09999996423721E-4	-4.30000007152557E-4
13237.5	-0.0015	-8.39999973773956E-4	5.19999980926514E-4	-4.30000007152557E-4
13237.75	-0.00152999997138977	-8.19999992847443E-4	6.00000023841858E-4	-4.79999989271164E-4
13238	-0.00162000000476837	-8.79999995231628E-4	6.60000026226044E-4	-5.50000011920929E-4
13238.25	-0.00172000002861023	-0.00104999995231628	5.79999983310699E-4	-6.10000014305115E-4
13238.5	-0.0018400000333786	-0.00126999998092651	5.19999980926514E-4	-6.99999988079071E-4
13238.75	-0.00194000005722046	-0.00144000005722046	3.49999994039536E-4	-6.89999997615814E-4
13239	-0.00209999990463257	-0.00164999997615814	1.59999996423721E-4	-8.10000002384186E-4
13239.25	-0.00225	-0.00180999994277954	-1.59999996423721E-4	-9.20000016689301E-4
13239.5	-0.00239000010490417	-0.00196000003814697	-4.30000007152557E-4	-0.00103999996185303
13239.75	-0.00241000008583069	-0.00201999998092651	-6.10000014305115E-4	-9.90000009536743E-4
13240	-0.00235999989509583	-0.00205999994277954	-7.30000019073486E-4	-9.30000007152557E-4
13240.25	-0.00225999999046326	-0.0020699999332428	-7.69999980926514E-4	-9.20000016689301E-4
13240.5	-0.00207999992370605	-0.00201999998092651	-8.39999973773956E-4	-9.49999988079071E-4
13240.75	-0.00188999998569489	-0.00196000003814697	-8.99999976158142E-4	-9.80000019073486E-4
13241	-0.00162999999523163	-0.0018400000333786	-9.49999988079071E-4	-9.49999988079071E-4
13241.25	-0.00138999998569489	-0.00174000000953674	-9.80000019073486E-4	-8.89999985694885E-4
13241.5	-0.00112000000476837	-0.0015900000333786	-9.90000009536743E-4	-8.60000014305115E-4
13241.75	-8.79999995231628E-4	-0.00144000005722046	-0.00101999998092651	-9.10000026226044E-4
13242	-6.60000026226044E-4	-0.00125	-0.00104999995231628	-9.90000009536743E-4
13242.25	-4.19999986886978E-4	-0.00101999998092651	-0.00102999997138977	-0.00107000005245209
13242.5	-1.80000007152557E-4	-7.40000009536743E-4	-0.001	-0.00108000004291534
13242.75	9.00000035762787E-5	-4.09999996423721E-4	-9.59999978542328E-4	-0.0010900000333786
13243	3.19999992847443E-4	-9.00000035762787E-5	-9.70000028610229E-4	-0.00112999999523163
13243.25	5.19999980926514E-4	1.19999997317791E-4	-0.00107000005245209	-0.00116999995708466
13243.5	6.60000026226044E-4	2.39999994635582E-4	-0.00122000002861023	-0.00117999994754791
13243.75	7.40000009536743E-4	3.00000011920929E-4	-0.00141999995708466	-0.00110000002384186
13244	8.00000011920929E-4	3.00000011920929E-4	-0.00152999997138977	-0.00102999997138977
13244.25	7.79999971389771E-4	2.80000001192093E-4	-0.00162000000476837	-9.70000028610229E-4
13244.5	7.20000028610229E-4	2.80000001192093E-4	-0.00166999995708466	-0.00110000002384186
13244.75	6.49999976158142E-4	3.00000011920929E-4	-0.00175999999046326	-0.00123000001907349
13245	5.69999992847443E-4	3.00000011920929E-4	-0.00175	-0.00144000005722046
13245.25	5.19999980926514E-4	3.00000011920929E-4	-0.00162000000476837	-0.0015
13245.5	4.09999996423721E-4	3.40000003576279E-4	-0.00130999994277954	-0.00151999998092651
13245.75	3.60000014305115E-4	3.89999985694885E-4	-9.59999978542328E-4	-0.00153999996185303
13246	2.80000001192093E-4	3.10000002384186E-4	-6.89999997615814E-4	-0.00161000001430511
13246.25	2.09999993443489E-4	1.89999997615814E-4	-5E-4	-0.00170000004768372
13246.5	1.59999996423721E-4	9.00000035762787E-5	-4.6000000834465E-4	-0.00174000000953674
13246.75	1.19999997317791E-4	1.99999995529652E-5	-4.6000000834465E-4	-0.00162999999523163
13247	1.29999995231628E-4	-1.99999995529652E-5	-5.40000021457672E-4	-0.00163999998569489
13247.25	1.80000007152557E-4	-9.9999997764826E-6	-6.99999988079071E-4	-0.00167999994754791
13247.5	2.8999999165535E-4	5.99999986588955E-5	-8.79999995231628E-4	-0.00179999995231628
13247.75	4.6000000834465E-4	2.09999993443489E-4	-0.001	-0.00182000005245209
13248	6.99999988079071E-4	3.19999992847443E-4	-0.001	-0.00178999996185303
13248.25	9.59999978542328E-4	5.40000021457672E-4	-8.19999992847443E-4	-0.00176999998092651
13248.5	0.00127999997138977	7.30000019073486E-4	-6.10000014305115E-4	-0.00171000003814697
13248.75	0.00154999995231628	8.29999983310699E-4	-3.60000014305115E-4	-0.0016599999666214
13249	0.00178999996185303	8.19999992847443E-4	-2.39999994635582E-4	-0.0015900000333786
13249.25	0.00196000003814697	8.00000011920929E-4	-1.09999999403954E-4	-0.00150999999046326
13249.5	0.00211999988555908	7.79999971389771E-4	-9.9999997764826E-6	-0.00137999999523163
13249.75	0.00222000002861023	7.20000028610229E-4	7.00000002980232E-5	-0.00126999998092651
13250	0.00226999998092651	7.20000028610229E-4	0	-0.00125
13250.25	0.00225999999046326	7.5E-4	-1.29999995231628E-4	-0.00125999999046326
13250.5	0.00222000002861023	8.19999992847443E-4	-1.59999996423721E-4	-0.00122000002861023
13250.75	0.00220000004768372	8.19999992847443E-4	-1.59999996423721E-4	-0.00108000004291534
13251	0.00207999992370605	8.50000023841858E-4	-1.99999995529652E-5	-8.99999976158142E-4
13251.25	0.00200999999046326	8.99999976158142E-4	5.99999986588955E-5	-7.90000021457672E-4
13251.5	0.00189999997615814	9.30000007152557E-4	1.59999996423721E-4	-7.09999978542328E-4
13251.75	0.00187999999523163	9.70000028610229E-4	1.50000005960464E-4	-6.49999976158142E-4
13252	0.00187000000476837	0.00103999996185303	1.19999997317791E-4	-4.79999989271164E-4
13252.25	0.0019099999666214	0.00114999997615814	1.00000001490116E-4	-3.40000003576279E-4
13252.5	0.00192999994754791	0.00125	9.00000035762787E-5	-2.19999998807907E-4
13252.75	0.00191999995708466	0.00137999999523163	7.99999982118607E-5	-1.59999996423721E-4
13253	0.00196000003814697	0.0015	5.99999986588955E-5	-1.89999997615814E-4
13253.25	0.00197000002861023	0.00164999997615814	2.99999993294477E-5	-1.80000007152557E-4
13253.5	0.00195000004768372	0.00173000001907349	0	-1.59999996423721E-4
13253.75	0.00180999994277954	0.00182000005245209	-3.99999991059303E-5	-1.00000001490116E-4
13254	0.0015900000333786	0.00178999996185303	-9.00000035762787E-5	-9.00000035762787E-5
13254.25	0.00128999996185303	0.00170000004768372	-1.19999997317791E-4	-1.19999997317791E-4
13254.5	0.00101999998092651	0.00157000005245209	-1.50000005960464E-4	-1.19999997317791E-4
13254.75	8.10000002384186E-4	0.0015	-5.99999986588955E-5	0
13255	6.70000016689301E-4	0.00150999999046326	5.00000007450581E-5	1.89999997615814E-4
13255.25	5.50000011920929E-4	0.00147000002861023	1.70000001788139E-4	2.80000001192093E-4
13255.5	4.30000007152557E-4	0.00147000002861023	1.70000001788139E-4	3.30000013113022E-4
13255.75	3.79999995231628E-4	0.0014099999666214	2.39999994635582E-4	2.30000004172325E-4
13256	3.49999994039536E-4	0.00139999997615814	3.40000003576279E-4	2.8999999165535E-4
13256.25	3.60000014305115E-4	0.00139999997615814	5E-4	3.10000002384186E-4
13256.5	3.70000004768372E-4	0.00139999997615814	6.60000026226044E-4	3.49999994039536E-4
13256.75	4.69999998807907E-4	0.00138999998569489	7.40000009536743E-4	2.8999999165535E-4
13257	6.29999995231628E-4	0.00135000002384186	7.20000028610229E-4	2.30000004172325E-4
13257.25	8.29999983310699E-4	0.00136000001430511	6.80000007152557E-4	2.5E-4
13257.5	0.00102999997138977	0.00139999997615814	6.99999988079071E-4	3.49999994039536E-4
13257.75	0.00122000002861023	0.00148000001907349	7.09999978542328E-4	3.79999995231628E-4
13258	0.00137000000476837	0.00161000001430511	6.39999985694885E-4	2.70000010728836E-4
13258.25	0.00147000002861023	0.00175999999046326	4.6000000834465E-4	1.29999995231628E-4
13258.5	0.00153999996185303	0.00195000004768372	3.10000002384186E-4	-5.99999986588955E-5
13258.75	0.00160000002384186	0.00214000010490417	2.00000002980232E-4	-9.00000035762787E-5
13259	0.00166999995708466	0.00242000007629395	2.19999998807907E-4	-9.00000035762787E-5
13259.25	0.00171000003814697	0.00267000007629395	3.19999992847443E-4	-9.9999997764826E-6
13259.5	0.00172000002861023	0.00282999992370605	4.39999997615814E-4	2.99999993294477E-5
13259.75	0.00172000002861023	0.00283999991416931	4.69999998807907E-4	7.00000002980232E-5
13260	0.00162000000476837	0.00274000000953674	4.69999998807907E-4	1.09999999403954E-4
13260.25	0.00153999996185303	0.00252999997138977	4.69999998807907E-4	1.70000001788139E-4
13260.5	0.00142999994754791	0.00223000001907349	4.39999997615814E-4	2.09999993443489E-4
